year,id,player_name,pos,draft_projection,athleticism_score,size_score,production_score,ngs_score
2013,32194445-4d30-5982-b58c-7877843b4979,Kenny Demens,ILB,,,,,
2013,32195354-4941-7540-2f57-a0adf1ab483e,Kenny Stills,WR,,,,,83.149043070858
2013,32195641-4307-9101-484c-7d43226b0d78,Kenny Vaccaro,SS,,,,,
2013,32195749-4c40-7286-e05a-a3006220a7c3,Kerwynn Williams,RB,,,,,76.8359148022041
2013,3219444f-5265-8637-da4b-e96c858256b6,Kevin Dorsey,WR,,,,,
2013,32194d49-4e67-0026-a06b-9e6ea0d9e3c6,Kevin Minter,ILB,,,,,
2013,32195245-4432-4517-6458-f7fe0815c496,Kevin Reddick,ILB,,,,,
2013,3219484f-4c59-9656-1e8b-c9c8503a699a,Khaled Holmes,C,,,,,
2013,3219574f-4f79-1691-a208-dca92ed11a47,Khalid Wooten,CB,,,,,
2013,32194752-4549-1619-bc4a-ef73cfdaf7c1,Khaseem Greene,OLB,,,,,
2013,3219414c-4f44-4955-94ba-2b2088cec5b5,Kiko Alonso,ILB,,,,,
2013,32194544-5756-8534-732c-4071a5ca3e0d,Kip Edwards,CB,,,,,
2013,32194441-5651-4200-4a31-feed990c4da9,Knile Davis,RB,,,,,68.8949386736189
2013,32194745-4142-2907-3cbd-2a90a7fd7efe,Kwame Geathers,NT,,,,,
2013,32194a55-5381-2736-6940-2f5c2a0823b7,Kyle Juszczyk,FB,,,,,
2013,32194c4f-4e39-5646-eb94-3078e489cddb,Kyle Long,OG,,,,,
2013,32195041-4470-5994-4bdd-d85ea7b5df7f,Kyle Padron,QB,,,,,
2013,32195741-4409-4308-7163-de3da31c3880,LaAdrian Waddle,OT,,,,,
2013,32194d41-4480-7512-541b-8575f3832a8e,Lamar Mady,OG,,,,,
2013,32194a4f-4e56-5403-9645-502ed5cee2b0,Landry Jones,QB,,,,,58.3923543711483
2013,32194a4f-4839-9478-c9f1-08050b07752e,Lane Johnson,OT,,,,,
2013,32195341-4d35-4761-f732-2325c03696f9,Lanear Sampson,WR,,,,,53.7162200922587
2013,32195741-5239-9800-c1d3-bb44eb2e448b,Larry Warford,OG,,,,,
2013,32194d55-5267-1046-5487-d03e83f25c8b,Latavius Murray,RB,,,,,
2013,32194544-5757-9603-c21c-e79254c351b1,Lavar Edwards,DE,,,,,
2013,32194245-4c47-4300-1a03-0d70c9d24d43,Le'Veon Bell,RB,,,,,70.3367005150186
2013,32194d43-4614-5561-7b7a-d64253adaa2a,Leon McFadden,CB,,,,,
2013,32194d43-4367-0331-3698-40e993f49819,Lerentee McCray,OLB,,,,,
2013,3219544f-4958-1408-e88e-0550d7dda988,Levine Toilolo,TE,,,,,
2013,32195259-4123-7161-6d10-c7f89928657b,Logan Ryan,CB,,,,,
2013,32195052-5945-8541-5a40-32fde062e999,Lonnie Pryor,FB,,,,,
2013,3219494e-4762-6310-7a4c-49e5d2346b96,Luke Ingram,LS,,,,,
2013,32194a4f-4532-0575-2832-773d3de32e3c,Luke Joeckel,OT,,,,,
2013,32194d41-5229-2833-5890-56afaf5453e4,Luke Marquardt,OT,,,,,
2013,32195749-4c74-7168-304b-a91f17a28d8a,Luke Willson,TE,,,,,
2013,3219474f-4f46-2374-ce6c-829ccd1b75a3,Malliciah Goodman,DE,,,,,
2013,3219464f-4b17-7981-678c-19d545871b08,Manase Foketi,OT,,,,,
2013,32195445-4f02-9662-4af4-1dec23595402,Manti Te'o,ILB,,,,,
2013,32194752-4173-9815-46f6-94bccacd7941,MarQueis Gray,QB,,,,,
2013,3219414e-5415-5143-6d5e-ebbea518d3b0,Marc Anthony,CB,,,,,
2013,3219434f-4f64-6420-4810-fe06a6650d76,Marcus Cooper,CB,,,,,
2013,32194441-5653-3559-897b-5e26ea5133ab,Marcus Davis,WR,,,,,64.5229829368909
2013,32194c41-5468-2317-bbcb-76a10f6ae89c,Marcus Lattimore,RB,,,,,69.1783201750051
2013,32195341-4c44-9726-6063-ff480d590c96,Marcus Sales,WR,,,,,
2013,32194855-4e32-0751-ad6c-17f356b0d9ab,Margus Hunt,DE,,,,,
2013,32194841-5260-6153-ce87-cd54ad793726,Mark Harrison,WR,,,,,72.0808452113961
2013,32194a41-4338-7075-67b5-29abc576e494,Mark Jackson,OT,,,,,
2013,32195748-4512-0992-3db9-f1a7d0faabbb,Markus Wheaton,WR,,,,,78.2256591951837
2013,32194252-4f55-8667-aeaa-5d8516c8e5c7,Marlon Brown,WR,,,,,74.2283479884503
2013,32195749-4c75-0668-6355-7ef992b5d8c4,Marquess Wilson,WR,,,,,83.723961165301
2013,32194a41-4340-2310-76f9-253d9e5147da,Marquis Jackson,DE,,,,,
2013,3219474f-4f68-1722-a2ec-9d5c7a13eba1,Marquise Goodwin,WR,,,,,66.6304271846689
2013,32194241-5219-2558-104e-c58640a9e77a,Matt Barkley,QB,,,,,65.4489392383831
2013,3219454c-4155-1596-e63c-cc3098f55f8d,Matt Elam,FS,,,,,
2013,32194655-5267-7214-5792-a82554ac61ea,Matt Furstenburg,TE,,,,,
2013,32195343-4f51-8526-ba6e-6edb7a142359,Matt Scott,QB,,,,,77.2651481130507
2013,32195354-4143-5954-3128-dd134aa91c42,Matt Stankiewitch,C,,,,,
2013,32195455-4325-0412-a88c-24a9ae43476c,Matthew Tucker,RB,,,,,53.2940048266742
2013,32195748-4936-7166-6378-4e58e11b4ff7,Melvin White,CB,,,,,
2013,32195741-5445-9907-fb37-b2b12cf661e8,Menelik Watson,OT,,,,,
2013,32194859-4442-2041-2cef-c6fc73545f0d,Micah Hyde,FS,,,,,
2013,3219424f-5733-3322-e0bf-5fb81bdbc78f,Michael Bowie,OT,,,,,
2013,32194255-4316-8012-7c04-005e2e7a6bb4,Michael Buchanan,DE,,,,,
2013,3219434f-5851-8362-30d3-681f82d7bace,Michael Cox,RB,,,,,
2013,3219464f-5229-6028-8fc7-932ca384b2a5,Michael Ford,RB,,,,,58.0299465453459
2013,32194d41-5569-9924-72b0-f6c350fc3f5a,Michael Mauti,ILB,,,,,
2013,32195749-4c43-8730-1f3b-578dfed4c76b,Michael Williams,TE,,,,,
2013,32194d41-5982-4290-6919-a1c2917a85a1,Miguel Maysonet,RB,,,,,50
2013,32194341-5409-5568-aabd-675bfc9663b0,Mike Catapano,DE,,,,,
2013,32194544-5733-7482-6117-be7ecaabc884,Mike Edwards,CB,,,,,
2013,32194749-4c66-7064-df1f-0e303552f27e,Mike Gillislee,RB,,,,,60.4242853477207
2013,3219474c-4571-1694-a09c-ddea32d15c26,Mike Glennon,QB,,,,,55.0958490248187
2013,32194a41-4d39-4061-2966-b9fdccd58a4a,Mike James,RB,,,,,66.8281458854239
2013,32195441-5960-1350-5d0a-a4943f8e1748,Mike Taylor,OLB,,,,,
2013,32194241-4c57-2158-8f45-0658120f369a,Montee Ball,RB,,,,,75.9285796993666
2013,32194855-4754-5058-819c-4cc164cc67c7,Montori Hughes,DT,,,,,
2013,32195249-5625-1717-d34c-30cdda8e3d16,Mychal Rivera,TE,,,,,
2013,32195041-4c53-4886-dfa8-9d3582f27965,Nate Palmer,LB,,,,,
2013,32194245-4381-9893-77a3-278575bd5c13,Nick Becton,OT,,,,,
2013,3219434c-4107-1891-1c1b-77772fa05232,Nick Clancy,ILB,,,,,
2013,32194b41-5300-5766-aeeb-1772a06d3ef3,Nick Kasa,TE,,,,,
2013,32194d4f-4f01-4418-bd84-208085597e3e,Nick Moody,OLB,,,,,
2013,32195749-4c45-6782-9d2e-c19e67f2f2a6,Nick Williams,DT,,,,,
2013,3219524f-4236-1684-f599-46a46eb69458,Nickell Robey-Coleman,CB,,,,,
2013,32194a4f-4855-3177-5844-54bd3b32a8e3,Nico Johnson,ILB,,,,,
2013,32194d41-4c72-8228-1167-fd459ecb52be,Nigel Malone,CB,,,,,
2013,32194142-4f65-2601-6e79-9f8aa00e5115,Oday Aboushi,OT,,,,,
2013,32194d43-4305-6058-8897-594b180b996b,Onterio McCalebb,RB,,,,,
2013,32194a4f-4856-7387-4293-ed7ce210d0b0,Orhian Johnson,SS,,,,,
2013,32194a4f-4856-8548-d9f7-ebab1e512e85,Oscar Johnson,OG,,,,,
2013,32194c4f-4e09-9328-f746-191079611242,P.J. Lonergan,C,,,,,
2013,32194f4d-4167-5538-9fd4-ceac087d3b9b,Patrick Omameh,OG,,,,,
2013,32194c55-5481-4420-6719-27ef93931d83,Philip Lutzenkirchen,TE,,,,,
2013,32195354-4572-9085-10f6-4c3a0451e864,Phillip Steward,LB,,,,,
2013,32195448-4f31-9395-5975-9183483697f5,Phillip Thomas,SS,,,,,
2013,3219534d-4957-7680-efae-4a6e3ba30575,Quanterus Smith,DE,,,,,
2013,32195348-4141-9675-40de-d6cc248e1a3f,Quinn Sharp,K,,,,,
2013,32194449-4133-6966-b6e4-d854e83904ae,Quinton Dial,DE,,,,,
2013,32195041-5472-1549-6acf-a581ae22b424,Quinton Patton,WR,,,,,69.6124499354327
2013,32194449-4c10-5037-400f-e7e031ed9bbd,R.J. Dill,OT,,,,,
2013,32194841-4c47-9713-4f49-6c45499016ca,Rashard Hall,SS,,,,,
2013,32194752-4123-2086-9d16-a7f5c3bc147a,Ray Graham,RB,,,,,51.5743070813657
2013,3219504f-4c15-9194-f930-f3ac0a5ff813,Ray Polk,FS,,,,,
2013,32194652-4101-6926-d86d-08988fbbf4d2,Reid Fragel,OT,,,,,
2013,32194255-5226-8979-d329-833f70d2b628,Rex Burkhead,RB,,,,,56.9153125367254
2013,32195741-4755-4943-6914-3dc47cdfde4d,Rick Wagner,OT,,,,,
2013,3219524f-5548-9119-1488-18c5ea65e938,Robbie Rouse,RB,,,,,50
2013,3219414c-4665-7259-40dd-f718260bdef4,Robert Alford,CB,,,,,
2013,32194c45-5369-6435-b965-222061e81a65,Robert Lester,FS,,,,,
2013,3219574f-4f56-1144-59b1-dbf0c9bdb37a,Robert Woods,WR,,,,,84.5927397556235
2013,32195357-4566-1869-e295-5a3fb389160b,Rod Sweeting,CB,,,,,
2013,3219534d-4966-4731-23c9-4592dccc1895,Rodney Smith,WR,,,,,55.1591403048754
2013,32194741-4944-2673-4812-9fee568e2bd4,Rogers Gaines,OT,,,,,
2013,32194d49-4c07-0511-5caa-e13cb8e14d89,Rontez Miles,FS,,,,,
2013,3219524f-5516-9491-804b-dc1a6a4e8019,Roy Roundtree,WR,,,,,
2013,32194a4f-4865-6721-1f99-f1c403545b19,Rufus Johnson,DE,,,,,
2013,3219414c-4c64-4159-2c75-455b7bb18dff,Ryan Allen,P,,,,,
2013,32194752-4929-3499-4553-f2c6b22bb2af,Ryan Griffin,TE,,,,,
2013,32194a45-4e78-9150-a3e9-3ee6cf3901c4,Ryan Jensen,OT,,,,,
2013,32194c41-4372-4674-3d60-999f6368ada8,Ryan Lacy,CB,,,,,
2013,32194e41-5373-8294-3fbc-4f2af4804dbd,Ryan Nassib,QB,,,,,68.7593751036502
2013,32194f54-5415-6430-3c8c-e1a91d9f3f84,Ryan Otten,TE,,,,,
2013,32195345-5969-7400-e872-d610928f99c6,Ryan Seymour,G,,,,,
2013,32195350-4106-5094-331d-c39cf5f03cb0,Ryan Spadola,WR,,,,,71.3450449567035
2013,32195357-4f57-6793-6425-0d6324271015,Ryan Swope,WR,,,,,70.6299519003502
2013,32194241-5265-3446-5538-28553795e614,Sam Barrington,OLB,,,,,
2013,32194252-4550-4987-d1cd-520d5d5f9dff,Sam Brenner,OG,,,,,
2013,32194d41-5272-0548-89fe-164b32a0f793,Sam Martin,P,,,,,
2013,32194d4f-4e67-5980-3a1a-d210375e4ac0,Sam Montgomery,DE,,,,,
2013,3219434f-4d28-3885-e1e9-de03945963bd,Sanders Commings,CB,,,,,
2013,3219504f-5259-6464-d2fd-05573fb1f2a7,Sean Porter,OLB,,,,,
2013,32195245-4e13-5405-67d9-17d12b247eee,Sean Renfree,QB,,,,,60.3520351108798
2013,32195448-4f37-9701-9056-60126a876af1,Shamarko Thomas,SS,,,,,
2013,3219464c-4f78-1132-46f8-3e202ec62f4a,Sharrif Floyd,DT,,,,,
2013,32195749-4c52-2311-70db-482094c670a8,Shawn Williams,SS,,,,,
2013,32195052-4930-3263-a739-7c5e1063ba01,Sheldon Price,CB,,,,,
2013,32195249-4362-1130-f4be-0c491c88462b,Sheldon Richardson,DT,,,,,
2013,32194d4f-4f67-9741-2fc1-f927c0104106,Sio Moore,OLB,,,,,
2013,32195741-5237-1408-8eeb-d6f0ad5c88fe,Spencer Ware,RB,,,,,
2013,32194d43-4719-7653-fda6-d5532f68b886,Stacy McGee,DT,,,,,
2013,32194d41-5069-7687-1d01-27d9fec89881,Stansly Maponga,DE,,,,,
2013,32194c4f-5465-2596-7d81-e1cfb475487e,Star Lotulelei,DT,,,,,
2013,32194241-4962-7251-4d0b-131055bb838d,Stedman Bailey,WR,,,,,73.2575104017058
2013,32194a45-4639-3457-32c5-eb8771a66087,Stefphon Jefferson,RB,,,,,64.4294541771469
2013,32195441-5970-0784-1856-0219282330dd,Stepfan Taylor,RB,,,,,65.0911609577282
2013,32194d49-4c07-1886-bb8a-549005822b08,Stephane Milhim,OT,,,,,
2013,32194245-4175-8553-1240-143517cfa797,Steve Beauharnais,ILB,,,,,
2013,32195749-4c52-9278-e9f9-1a4b32ccca3c,Steve Williams,CB,,,,,
2013,32194d45-4179-0667-efd8-c4fe9d095bdb,Steven Means,DE,,,,,
2013,32195749-4c53-1095-98ec-c001bf9d28a2,Sylvester Williams,DT,,,,,
2013,32194241-5237-8535-fb09-8be6fdf3e287,T.J. Barnes,DT,,,,,
2013,32194a4f-4805-7980-8c6e-b5f2eac9abe9,T.J. Johnson,C,,,,,
2013,32194d43-4457-4475-e3dc-707c089d86f6,T.J. McDonald,FS,,,,,
2013,32194d4f-4522-1145-4e7c-9f4dca9690e2,T.J. Moe,WR,,,,,50
2013,32194341-5244-5551-f7a2-cf726e6586a2,Tank Carradine,DE,,,,,
2013,32194841-5763-7952-6587-8b9e2c7d01f9,Tanner Hawkinson,OT,,,,,
2013,32194b49-4e64-0376-9c0e-c13d530d8d1c,Tavarres King,WR,,,,,56.8954630422028
2013,32194155-5365-9596-bbdf-d25a79b68eaf,Tavon Austin,WR,,,,,82.9282939578618
2013,32195749-4c53-2584-19b4-d17271e4b32a,Terrance Williams,WR,,,,,85.8488712492135
2013,32194252-4f69-7641-2f39-b7ed3ff57ae8,Terrence Brown,CB,,,,,
2013,32194152-4d08-9867-92e9-15966a0ab591,Terron Armstead,OT,,,,,
2013,32194841-5779-6665-453f-e3ba1ab4ac89,Terry Hawthorne,CB,,,,,
2013,32195349-4d38-0329-9553-844b10e8c145,Tharold Simon,CB,,,,,
2013,3219474f-4963-8633-9ab3-9b1733cd8ad9,Theo Goins,OG,,,,,
2013,32195249-4418-7949-2583-81ad82348db8,Theo Riddick,RB,,,,,50
2013,3219574f-5268-6854-e02b-23d0598fb748,Tom Wort,ILB,,,,,
2013,3219424f-4811-6572-3b62-4915558571f6,Tommy Bohanon,FB,,,,,
2013,32194a45-4642-3538-6240-81dc1df4c32e,Tony Jefferson,FS,,,,,
2013,32195749-4c54-4726-2e00-8b301ab12f90,Tourek Williams,DE,,,,,
2013,3219424f-4e28-1064-ac24-fb33995a09d0,Travis Bond,OG,,,,,
2013,32194652-4506-3393-758c-0c69e1947ad8,Travis Frederick,C,,,,,
2013,3219484f-5741-8663-edf3-55b00167ad2e,Travis Howard,CB,,,,,
2013,32194a4f-4869-4897-9cbd-d44d0249a611,Travis Johnson,DE,,,,,
2013,32194b45-4c01-2458-b7b6-3a14cdb414dd,Travis Kelce,TE,,,,,
2013,32194c4f-4e63-4156-a003-65b931d55c28,Travis Long,OLB,,,,,
2013,32195749-4c54-7603-877c-d8f11070f559,Trevardo Williams,DE,,,,,
2013,3219504f-5756-6907-8fa8-f7aca28187ce,Ty Powell,DE,,,,,
2013,32194252-4178-0271-63c9-91a5359241fc,Tyler Bray,QB,,,,,63.0679581958046
2013,32194549-4613-1143-bfd0-182bad3b5b94,Tyler Eifert,TE,,,,,
2013,32195749-4c71-9543-4631-62e982cf480f,Tyler Wilson,QB,,,,,50
2013,32194d41-5419-5206-42a6-e6a01bfff75c,Tyrann Mathieu,CB,,,,,
2013,3219474f-4163-6435-3484-7628f8525af1,Tyrone Goard,WR,,,,,62.0906132114714
2013,32194b41-5654-0222-7f41-834144d1efb1,Uona Kaveinga,ILB,,,,,
2013,32194e57-4111-8653-1061-f355d798ab90,Uzoma Nwachukwu,WR,,,,,
2013,32194d43-4458-9658-1fa3-62884c020db7,Vance McDonald,TE,,,,,
2013,32195749-4c55-4116-1486-1cf65b5b8dcc,Vince Williams,LB,,,,,
2013,32195041-4971-2400-c93e-ad9055f73bb3,Vinston Painter,OT,,,,,
2013,3219484f-5272-3162-822b-e0ee200c7db6,Wes Horton,DE,,,,,
2013,3219434f-4d67-3597-dd27-1e2e40c96ad4,Will Compton,ILB,,,,,
2013,32194441-5600-0000-a05f-3c48ff8b9691,Will Davis,CB,,,,,
2013,32194341-4d67-2275-e07d-186501abce04,William Campbell,DT,,,,,
2013,32194748-4f40-5127-b856-6d0c9b2afa69,William Gholston,DE,,,,,
2013,32194e49-5875-9522-7196-6183b04f2b71,Xavier Nixon,OT,,,,,
2013,32195248-4f55-2860-8f85-4d9914114b25,Xavier Rhodes,CB,,,,,
2013,32194459-5316-4481-5fd3-0254346740b8,Zac Dysert,QB,,,,,75.9391819265182
2013,32195354-4110-0025-1cdd-e1520ed3e9cc,Zac Stacy,RB,,,,,78.145180842517
2013,3219414c-4c65-6106-2d66-d9d6b3a314b4,Zach Allen,OG,,,,,
2013,3219424f-5239-9715-7505-93f67f7237e9,Zach Boren,FB,,,,,
2013,32194552-5480-0920-32a6-165b5a77814e,Zach Ertz,TE,,,,,
2013,32194c49-4e51-6110-c8a7-79e990396a1b,Zach Line,RB,,,,,
2013,3219524f-4773-3490-a959-9625f7a13e41,Zach Rogers,WR,,,,,
2013,3219474f-4f27-0260-c368-28736624e3fc,Zaviar Gooden,OLB,,,,,
2013,32194d4f-5472-7654-e6ac-bfb09823db5f,Zeke Motta,SS,,,,,
2014,32194c45-4f33-5950-63ba-208f4737dbe7,A.C. Leonard,TE,Priority free agent,,,,
2014,32194d43-4317-6481-14f6-641e3cdc7a9a,AJ McCarron,QB,Rounds 2-3,,,,66.038679761455
2014,32194255-5226-9464-4765-45f77d495230,Aaron Burks,WR,Priority free agent,,,,
2014,3219434f-4c80-1093-56e2-0a6eea08a9c0,Aaron Colvin,CB,Rounds 4-5,,,,
2014,3219444f-4e13-4977-da01-4e2f082de38b,Aaron Donald,DT,Rounds 4-5,,,,
2014,32194849-4c06-5660-b8d5-0d7a4eb9795d,Aaron Hill,OLB,,,,,
2014,32194c59-4e06-2058-4e72-7a4dad2e318d,Aaron Lynch,DE,Rounds 4-5,,,,
2014,32194d55-5254-5474-4c6d-0ef7ec6ba745,Aaron Murray,QB,Rounds 5-6,,,,60.2247097439877
2014,32194855-4216-3574-f6ea-a30ef66ac3a8,Adrian Hubbard,OLB,Rounds 3-4,,,,
2014,32194449-5804-2141-a346-20988d9aeedb,Ahmad Dixon,SS,Rounds 4-5,,,,
2014,32195749-4c64-8299-6db3-f70542658125,Albert Wilson,WR,Priority free agent,,,,72.3817284487072
2014,32194441-5205-2577-94c7-6fc033fb8b46,Alden Darby,FS,Round 7-Priority free agent,,,,
2014,32194241-5901-2833-afd3-40e1b631ec74,Alex Bayer,TE,Priority free agent,,,,
2014,3219424c-5510-6654-1ff2-5c94a5fcf6a2,Alfred Blue,RB,Rounds 4-5,,,,68.057095688011
2014,32194855-5243-6342-a061-156e2eb1ca31,Allen Hurns,WR,Rounds 6-7,,,,77.870942372528
2014,3219524f-4236-5982-45ce-8ca18ca03af8,Allen Robinson,WR,,,,,95.3070907197662
2014,32194841-4c00-4143-ea18-c0a29e2f6e2d,Andre Hal,CB,Rounds 5-6,,,,
2014,32195749-4c14-2264-4861-9de23cdd2565,Andre Williams,RB,Rounds 3-4,,,,79.4754057594589
2014,32194655-5251-1098-e82a-ada01977f36d,Andrew Furney,K,,,,,
2014,32194a41-4303-5265-ab6a-b140cc892b70,Andrew Jackson,ILB,Rounds 5-6,,,,
2014,32194e4f-5277-7536-31d6-dba665a5fff6,Andrew Norwell,OG,,,,,
2014,32194241-5255-0678-26cd-58fd8ece815f,Anthony Barr,OLB,Round 1 (top 10),,,,
2014,32194445-4e05-0390-d583-1aed28cf28b7,Anthony Denham,TE,Priority free agent,,,,
2014,32194849-5429-8611-771a-88e8f3395d41,Anthony Hitchens,OLB,Priority free agent,,,,
2014,32194a4f-4805-7828-1683-d3a7dc47a05c,Anthony Johnson,DT,Rounds 2-3,,,,
2014,32195354-4508-0223-5e8c-8e1f79ffff7a,Anthony Steen,OG,Rounds 3-4,,,,
2014,32194558-5541-5291-4ef3-95700d6f6049,Antone Exum,CB,Rounds 2-3,,,,
2014,3219414e-4465-0999-f415-78a6433db8e2,Antonio Andrews,RB,Rounds 6-7,,,,71.9336521584847
2014,32194c59-4e06-5058-eb50-2366f2586d68,Arthur Lynch,TE,Round 7-Priority free agent,,,,
2014,32195741-5431-0789-4bf0-5fc4b70c46cc,Asa Watson,TE,,,,,
2014,32194652-4140-0433-78b1-0329bb1aa8c5,Austin Franklin,WR,Round 7-priority free agent,,,,50
2014,32195345-4617-7981-4435-ee8f0a8353f1,Austin Seferian-Jenkins,TE,Rounds 2-3,,,,
2014,32195745-4e53-0647-84fd-1a7ea61896b1,Austin Wentworth,OG,Priority free agent,,,,
2014,32195749-4c57-7995-80f1-e7b054dd013b,Avery Williamson,ILB,Priority free agent,,,,
2014,32194252-4518-3598-5e93-309c496e888d,Bashaud Breeland,CB,Rounds 2-3,,,,
2014,3219414c-4c06-2169-4973-8b33cc9d9e59,Beau Allen,DT,Priority free agent,,,,
2014,32194741-5215-4652-2898-691898aff89f,Ben Gardner,DE,,,,,
2014,32194d41-4c11-5277-ebb8-0929c15cc3f6,Ben Malena,RB,Priority free agent,,,,
2014,32194245-4e78-0726-e659-bc89a69bcd34,Bene' Benwikere,CB,Rounds 5-6,,,,
2014,32194a41-4300-0002-407b-1bf1dfb9f1a6,Bennett Jackson,CB,Rounds 6-7,,,,
2014,3219464f-5714-0514-6a90-c8915b13da09,Bennie Fowler,WR,Round 7-priority free agent,,,,57.7440148080277
2014,32195245-4547-5386-2f01-1a2a2e9c7ffa,Bernard Reedy,WR,Priority free agent,,,,
2014,32195455-5216-4810-f0b6-f81e7e5ba783,Billy Turner,OT,Rounds 6-7,,,,
2014,32195341-4e74-6476-5607-8da05025ab2c,Bishop Sankey,RB,Rounds 3-4,,,,78.9747495799078
2014,3219414e-4e35-5964-52d4-f84333f3ba0f,Blake Annen,TE,,,,,
2014,3219424f-5265-0964-4a57-fb0d82ae917e,Blake Bortles,QB,Round 1,,,,85.9565315255761
2014,32194c4f-4b62-5410-ec7f-52fb25b36172,Boseko Lokombo,OLB,Round 7-Priority free agent,,,,
2014,3219524f-4280-5749-9652-a615a0a1a70a,Bradley Roby,CB,Rounds 1-2,,,,
2014,3219434f-4f29-9382-29e1-70020b0a09be,Brandin Cooks,WR,Rounds 1-2,,,,84.7238445070871
2014,3219434f-4c22-2062-6e9b-1b84ac3daffd,Brandon Coleman,WR,Rounds 3-4,,,,50
2014,32194445-4e09-3837-693d-78303cb02e79,Brandon Denmark,OLB,,,,,
2014,32194449-5809-6438-a305-8f3a26d1533e,Brandon Dixon,CB,Rounds 6-7,,,,
2014,32194c49-4e17-5931-b12f-4484ba6f7443,Brandon Linder,OG,Rounds 4-5,,,,
2014,32195448-4f04-3949-68b1-bb9eda924eb1,Brandon Thomas,OT,Rounds 3-4,,,,
2014,32195741-5468-6542-61de-a61176a49f42,Brandon Watts,OLB,,,,,
2014,32194348-4118-2802-61af-2d5285d1021c,Brelan Chancellor,WR,,,,,
2014,3219434c-4171-5221-c0ae-a745ae2a8bec,Brennan Clay,RB,Round 7-Priority free agent,,,,
2014,32195552-4222-6521-9e10-b53573c5cde4,Brent Urban,DT,Rounds 3-4,,,,
2014,3219534d-4900-0011-1b5f-a12ed89a19ec,Brett Smith,QB,,,,,
2014,3219434c-4161-6598-de66-5fcd898744ce,Brian Clarke,OG,Priority free agent,,,,
2014,32194449-5810-1461-ef5c-08a95ea28c9d,Brian Dixon,CB,,,,,
2014,3219434f-5919-5645-4440-d84b92aeae2e,Brock Coyle,ILB,,,,,
2014,32195645-5227-1236-e578-b4480f704a67,Brock Vereen,FS,Rounds 3-4,,,,
2014,3219454c-4c16-4961-7f3d-56bdfb64d33c,Bruce Ellington,WR,Rounds 3-4,,,,65.0677099927739
2014,32194741-5367-1214-864e-f017f8e388ac,Bruce Gaston,DT,Rounds 6-7,,,,
2014,32195354-4f53-1806-629a-459213f2b277,Bryan Stork,C,Rounds 5-6,,,,
2014,32195245-4e57-5545-9891-547083dd84bd,Bryn Renner,QB,Round 7-priority free agent,,,,63.9072915630165
2014,32194241-5240-3190-412e-972af89e9119,C.J. Barnett,SS,,,,,
2014,32194649-4507-7391-241a-605c0e2d82d4,C.J. Fiedorowicz,TE,Rounds 3-4,,,,
2014,32194d4f-5336-1252-5a5a-3a4856095815,C.J. Mosley,ILB,Round 1 (top 15),,,,
2014,32195341-4e79-6299-852e-b177eee92780,Cairo Santos,K,Rounds 6-7,,,,
2014,32195052-5943-2541-3b2b-d56a7e7e55ce,Calvin Pryor,FS,Rounds 1-2,,,,
2014,3219464c-4515-7731-f0ee-1683da2b3966,Cameron Fleming,OT,Rounds 5-6,,,,
2014,32195245-4925-4895-b77b-707ad2c27d64,Caraun Reid,DT,Rounds 5-6,,,,
2014,32194252-4109-6195-27a5-cc20feaa51d5,Carl Bradford,OLB,Rounds 3-4,,,,
2014,32194859-4440-2541-ab5b-a4d6828a3fe3,Carlos Hyde,RB,Rounds 1-2,,,,78.3766403498255
2014,32194259-4e23-0717-6a6a-20e520353a8b,Carrington Byndom,CB,Round 7-Priority free agent,,,,
2014,32194d41-5233-6314-c691-7d19dd9a933e,Cassius Marsh,DE,Rounds 4-5,,,,
2014,32194142-5214-1366-bb3a-d80712695e6f,Chad Abram,FB,,,,,
2014,32194a4f-4e15-7260-20fd-84e92d5c463b,Chandler Jones,WR,Priority free agent,,,,
2014,32194c45-4e38-9697-72fb-56c35895c239,Charles Leno Jr.,OT,Rounds 5-6,,,,
2014,32195349-4d66-9037-7ba3-68002102644f,Charles Sims,RB,Rounds 3-4,,,,73.1454394963643
2014,3219555a-4f14-8317-92d8-6e08cb5d9abb,Chidera Uzo-Diribe,DE,Undrafted free agent,,,,
2014,3219424f-5243-2476-4dd1-b4d4f3131cc8,Chris Borland,ILB,Rounds 2-3,,,,
2014,3219424f-5374-3355-5a91-480dcb22e23b,Chris Boswell,K,Round 7-Priority free agent,,,,
2014,3219424f-5906-8876-4b85-ddcc64250c43,Chris Boyd,WR,Rounds 6-7,,,,50
2014,32194255-5245-3154-8ebe-0f3869262376,Chris Burnette,OG,Priority free agent,,,,
2014,32194441-5623-3017-61c9-d0454743a2e0,Chris Davis,CB,Rounds 5-6,,,,
2014,3219454c-4b12-7180-c6cb-8aafe981bb78,Chris Elkins,OG,Undrafted free agent,,,,
2014,32194d41-5253-5599-9498-c172b1ecaebe,Chris Martin,OG,,,,,
2014,3219534d-4914-1571-9bf7-73709c625fd8,Chris Smith,DE,Rounds 3-4,,,,
2014,32195741-5456-2817-914d-ab7bb4c0b910,Chris Watt,OG,Rounds 3-4,,,,
2014,32195748-4136-9337-749a-15e89feff695,Chris Whaley,DT,Priority free agent,,,,
2014,32194252-5931-1774-dfa0-f305ab00ce54,Christian Bryant,FS,,,,,
